Rank,Name,Team,Sort▼,G,GS,IP,TC,PO,Ass,E,F%,RF9,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,POSAdj,RAAwithPOS,WAAwoPOS,WAAwithPOS▼,팀,pid
23,권민석,21 3B,0.049,10,0,19.0,8,5,2,1,87.5,3.32,0.61,,0.01,-0.13,,,,,0.49,2.16,0.0,0.49,0.049,0.049,두산 베어스,13079
24,오재원,21 2B,0.045,28,10,125.1,81,32,47,2,97.5,5.67,-0.33,,0.16,0.08,,,,,-0.1,-0.32,0.55,0.45,-0.01,0.045,두산 베어스,10178
25,전민재,21 3B,0.039,3,0,6.0,1,0,1,0,100.0,1.5,0.39,,0.0,,,,,,0.4,6.36,0.0,0.4,0.039,0.039,두산 베어스,13073
26,박지훈,21 3B,0.028,6,0,9.0,2,1,1,0,100.0,2.0,0.28,,0.01,,,,,,0.28,1.21,0.0,0.28,0.028,0.028,두산 베어스,14736
27,국해성,21 RF,0.022,3,1,13.0,2,2,0,0,100.0,1.38,0.28,,0.02,,,,,,0.29,10.62,-0.07,0.22,0.029,0.022,두산 베어스,10172
28,최용제,21 C,0.018,49,14,189.0,160,136,20,4,97.5,7.43,0.23,,-0.89,,0.14,-0.69,-0.82,,-1.79,-3.26,1.97,0.18,-0.177,0.018,두산 베어스,12649
29,김민혁,21 1B,-0.002,1,0,2.0,2,2,0,0,100.0,9.0,0.0,,0.0,,,,,,0.0,-0.01,-0.02,-0.02,0.0,-0.002,두산 베어스,12970
30,김민혁,21 3B,-0.005,1,0,1.0,0,0,0,0,0.0,0.0,-0.05,,0.0,,,,,,-0.05,-1.18,0.0,-0.05,-0.005,-0.005,두산 베어스,12970
31,오명진,21 2B,-0.019,2,0,2.0,1,1,0,0,100.0,4.5,-0.2,,0.0,,,,,,-0.2,-14.25,0.01,-0.19,-0.02,-0.019,두산 베어스,14737
32,서예일,21 3B,-0.026,3,1,7.0,3,0,2,1,66.7,2.57,-0.27,,0.01,,,,,,-0.26,-7.54,0.0,-0.26,-0.026,-0.026,두산 베어스,12523
33,강승호,21 SS,-0.042,1,0,4.0,5,2,1,2,60.0,6.75,-0.24,,0.01,-0.25,,,,,-0.48,-0.61,0.06,-0.42,-0.048,-0.042,두산 베어스,11087
34,강승호,21 3B,-0.049,12,4,49.0,19,8,10,1,94.7,3.31,-0.27,,-0.46,-0.25,0.48,,,,-0.49,-0.63,0.0,-0.49,-0.049,-0.049,두산 베어스,11087
35,권민석,21 1B,-0.051,11,0,14.0,7,7,0,0,100.0,4.5,-0.51,,0.01,,,,,,-0.5,-2.17,-0.02,-0.52,-0.049,-0.051,두산 베어스,13079
36,신성현,21 1B,-0.067,6,0,13.0,12,10,2,0,100.0,8.31,-0.63,,0.01,,,,,,-0.62,-8.12,-0.06,-0.68,-0.062,-0.067,두산 베어스,11492
37,전민재,21 2B,-0.076,4,0,6.0,5,3,1,1,80.0,6.0,-0.8,,0.01,,,,,,-0.79,-12.66,0.02,-0.77,-0.078,-0.076,두산 베어스,13073
38,황경태,21 2B,-0.078,1,0,4.0,3,2,0,1,66.7,4.5,-0.8,,0.01,,,,,,-0.8,-114.92,0.01,-0.79,-0.079,-0.078,두산 베어스,12604
39,안권수,21 LF,-0.081,18,0,32.0,7,6,1,0,100.0,1.97,-0.47,-0.32,0.03,,,,,,-0.76,-1.26,-0.06,-0.82,-0.075,-0.081,두산 베어스,14571
40,박지훈,21 RF,-0.087,1,1,2.0,0,0,0,0,0.0,0.0,-1.13,0.26,0.0,,,,,,-0.87,-3.68,-0.01,-0.88,-0.086,-0.087,두산 베어스,14736
41,조수행,21 LF,-0.094,52,1,99.1,27,27,0,0,100.0,2.45,-0.73,-0.07,0.09,,,,,,-0.71,-0.89,-0.24,-0.95,-0.07,-0.094,두산 베어스,12524
42,신성현,21 3B,-0.15,2,2,17.0,6,2,4,0,100.0,3.18,-1.52,,0.01,,,,,,-1.51,-19.78,0.0,-1.51,-0.15,-0.15,두산 베어스,11492
43,오명진,21 3B,-0.157,1,0,3.0,0,0,0,0,0.0,0.0,-1.59,,0.0,,,,,,-1.59,-114.18,0.0,-1.59,-0.157,-0.157,두산 베어스,14737
44,박계범,21 2B,-0.169,56,37,316.1,186,73,105,8,95.7,5.06,-1.37,,-1.1,-0.65,,,,,-3.11,-3.8,1.41,-1.7,-0.309,-0.169,두산 베어스,11198
45,조수행,21 RF,-0.174,15,1,36.2,11,11,0,0,100.0,2.7,-0.96,-0.7,0.05,,,,,,-1.61,-2.02,-0.14,-1.75,-0.16,-0.174,두산 베어스,12524
46,박건우,21 CF,-0.183,57,55,361.1,110,109,0,1,99.1,2.71,-2.28,0.56,-0.13,,,,,,-1.85,-2.11,0.0,-1.85,-0.183,-0.183,두산 베어스,10189
47,박건우,21 RF,-0.291,88,63,571.2,132,129,3,0,100.0,2.08,0.09,-0.82,0.79,,,,,,0.06,0.07,-2.99,-2.93,0.006,-0.291,두산 베어스,10189
48,페르난데스,21 1B,-0.432,18,17,140.0,115,107,5,3,97.4,7.2,-2.76,,0.12,,-0.19,,,,-2.84,-2.9,-1.52,-4.36,-0.282,-0.432,두산 베어스,13927
49,허경민,21 3B,-1.003,130,116,984.2,261,92,161,8,96.9,2.31,-9.18,,-0.76,0.01,-0.19,,,,-10.12,-10.72,0.0,-10.12,-1.003,-1.003,두산 베어스,10184
50,김재환,21 LF,-1.165,126,125,948.0,207,199,4,4,98.1,1.93,-4.29,-1.11,-1.14,,,,,,-6.54,-6.87,-5.21,-11.75,-0.648,-1.165,두산 베어스,10643
51,양석환,21 1B,-1.472,127,125,1014.1,920,854,58,8,99.1,8.09,-5.02,,0.34,,0.34,,,,-4.34,-4.7,-10.5,-14.84,-0.431,-1.472,두산 베어스,11213
52,권민석,21 SS,,1,1,1.0,0,0,0,0,0.0,0.0,-0.18,,0.0,0.0,,,,,-0.18,-0.77,,,-0.017,,두산 베어스,13079
52,김강률,21 P,,50,0,51.2,11,4,7,0,100.0,1.92,,,,,,,,,0.0,0.0,,,0.0,,두산 베어스,10690
52,서예일,21 SS,,1,0,2.0,1,1,0,0,100.0,4.5,0.71,,0.0,,,,,,0.72,20.6,,,0.071,,두산 베어스,12523
52,이승진,21 P,,46,0,48.1,8,2,5,1,87.5,1.3,,,,,,,,,0.0,0.0,,,0.0,,두산 베어스,12678
52,박소준,21 P,,22,5,59.2,10,3,6,1,90.0,1.36,,,,,,,,,0.0,0.0,,,0.0,,두산 베어스,11491
52,박치국,21 P,,23,0,22.0,6,2,4,0,100.0,2.45,,,,,,,,,0.0,,,,0.0,,두산 베어스,12850
52,권민석,21 LF,,1,0,1.0,1,1,0,0,100.0,9.0,0.65,,0.0,,,,,,0.65,2.83,,,0.064,,두산 베어스,13079
52,백동훈,21 RF,,2,0,1.1,1,1,0,0,100.0,6.75,0.16,,0.0,,,,,,0.16,4.61,,,0.016,,두산 베어스,11084
52,서예일,21 2B,,1,0,1.0,0,0,0,0,0.0,0.0,0.0,,0.0,,,,,,0.0,-0.04,,,0.0,,두산 베어스,12523
52,남호,21 P,,4,0,2.2,1,0,1,0,100.0,3.38,,,,,,,,,0.0,0.0,,,0.0,,두산 베어스,14139
52,오재원,21 CF,,1,0,1.0,0,0,0,0,0.0,0.0,,,0.0,,,,,,0.0,0.0,,,0.0,,두산 베어스,10178
52,홍건희,21 P,,63,0,74.1,18,6,12,0,100.0,2.18,,,,,,,,,0.0,0.0,,,0.0,,두산 베어스,10696
52,김명신,21 P,,58,1,67.0,13,2,11,0,100.0,1.75,,,,,,,,,0.0,0.0,,,0.0,,두산 베어스,12847
52,백동훈,21 LF,,1,0,1.0,0,0,0,0,0.0,0.0,,,0.0,,,,,,0.0,0.03,,,0.0,,두산 베어스,11084
52,이영하,21 P,,35,11,78.2,10,2,8,0,100.0,1.14,,,,,,,,,0.0,0.0,,,0.0,,두산 베어스,12568
52,최원준,21 P,,29,29,158.1,24,8,15,1,95.8,1.31,,,,,,,,,0.0,,,,0.0,,두산 베어스,12852
52,권휘,21 P,,24,0,20.1,4,1,3,0,100.0,1.77,,,,,,,,,0.0,0.0,,,0.0,,두산 베어스,13665
52,박지훈,21 2B,,1,0,2.0,0,0,0,0,0.0,0.0,,,0.0,,,,,,0.0,0.01,,,0.0,,두산 베어스,14736
52,최용제,21 1B,,1,0,1.0,0,0,0,0,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,0.0,,두산 베어스,12649
52,김민규,21 P,,30,6,56.1,4,3,1,0,100.0,0.64,,,,,,,,,0.0,0.0,,,0.0,,두산 베어스,13072
52,이교훈,21 P,,11,0,8.1,1,0,1,0,100.0,1.08,,,,,,,,,0.0,0.0,,,0.0,,두산 베어스,14173
52,오재원,21 RF,,1,0,1.1,1,0,1,0,100.0,6.75,-0.78,0.97,0.0,,,,,,0.19,0.6,,,0.019,,두산 베어스,10178
52,윤명준,21 P,,44,0,45.2,14,1,13,0,100.0,2.76,,,,,,,,,0.0,0.0,,,0.0,,두산 베어스,10885
52,문대원,21 P,,2,0,1.1,0,0,0,0,0.0,0.0,,,,,,,,,0.0,0.0,,,0.0,,두산 베어스,12848
1,김혜성,21 SS,1.034,114,104,905.2,510,159,322,29,94.3,4.78,1.25,,-0.03,-0.45,,,,,0.76,0.76,9.66,10.42,0.076,1.034,키움 히어로즈,12905
2,박동원,21 C,0.901,84,73,560.1,458,407,46,5,98.9,7.28,0.66,,-0.19,,0.15,0.84,1.59,,2.58,2.84,6.5,9.09,0.256,0.901,키움 히어로즈,10387
3,이지영,21 C,0.641,94,50,508.2,422,389,30,3,99.3,7.41,0.21,,0.15,,-0.01,0.27,0.58,,1.02,1.36,5.45,6.47,0.101,0.641,키움 히어로즈,10312
4,서건창,21 2B,0.57,69,69,574.2,331,138,186,7,97.9,5.07,1.37,,0.23,0.93,,,,,2.53,2.53,3.21,5.74,0.251,0.57,키움 히어로즈,10855
5,송성문,21 2B,0.546,35,28,251.2,165,75,88,2,98.8,5.83,4.5,,0.32,-0.57,,,,,4.25,9.27,1.26,5.51,0.421,0.546,키움 히어로즈,11376
6,변상권,21 LF,0.481,58,41,360.2,98,96,2,0,100.0,2.45,5.36,0.73,0.33,,,,,,6.41,12.82,-1.56,4.85,0.635,0.481,키움 히어로즈,13223
7,김웅빈,21 3B,0.308,56,42,364.2,113,32,77,4,96.5,2.69,2.97,,0.27,-0.06,-0.08,,,,3.11,4.62,0.0,3.11,0.308,0.308,키움 히어로즈,12503
8,예진원,21 LF,0.296,24,15,126.0,39,38,1,0,100.0,2.79,3.7,-0.3,0.11,,,,,,3.51,9.73,-0.53,2.98,0.348,0.296,키움 히어로즈,13093
9,예진원,21 CF,0.285,22,18,150.2,42,40,2,0,100.0,2.51,1.99,0.73,0.15,,,,,,2.87,7.96,0.0,2.87,0.285,0.285,키움 히어로즈,13093
10,전병우,21 3B,0.256,77,44,422.1,124,28,88,8,93.5,2.47,1.92,,-0.18,0.35,0.5,,,,2.58,3.23,0.0,2.58,0.256,0.256,키움 히어로즈,11422
11,허정협,21 LF,0.236,13,6,61.0,19,19,0,0,100.0,2.8,2.36,0.22,0.06,,,,,,2.63,13.06,-0.25,2.38,0.261,0.236,키움 히어로즈,11498
12,박주홍,21 LF,0.154,11,5,53.0,20,20,0,0,100.0,3.4,2.13,-0.42,0.05,,,,,,1.76,11.04,-0.21,1.55,0.175,0.154,키움 히어로즈,14580
13,박정음,21 LF,0.147,19,1,41.1,16,16,0,0,100.0,3.48,2.17,-0.65,0.04,,,,,,1.55,3.19,-0.07,1.48,0.154,0.147,키움 히어로즈,10866
14,이용규,21 CF,0.115,12,8,62.0,24,23,1,0,100.0,3.48,1.25,-0.15,0.06,,,,,,1.16,1.25,0.0,1.16,0.115,0.115,키움 히어로즈,10035
15,박정음,21 CF,0.114,17,0,27.0,10,10,0,0,100.0,3.33,1.44,-0.32,0.03,,,,,,1.15,2.36,0.0,1.15,0.114,0.114,키움 히어로즈,10866
16,문찬종,21 2B,0.107,5,2,21.1,13,6,7,0,100.0,5.48,1.21,,0.03,-0.23,,,,,1.0,11.05,0.08,1.08,0.099,0.107,키움 히어로즈,14578
17,김은성,21 LF,0.106,6,5,44.0,17,17,0,0,100.0,3.48,1.18,0.03,0.04,,,,,,1.25,30.07,-0.18,1.07,0.124,0.106,키움 히어로즈,12683
18,신준우,21 2B,0.092,22,0,33.1,20,10,10,0,100.0,5.4,0.83,,0.04,,,,,,0.87,2.24,0.06,0.93,0.086,0.092,키움 히어로즈,14695
19,전병우,21 2B,0.089,13,6,57.1,39,13,26,0,100.0,6.12,0.5,,0.07,0.1,,,,,0.67,0.84,0.23,0.9,0.066,0.089,키움 히어로즈,11422
20,김수환,21 3B,0.084,4,4,28.1,10,1,8,1,90.0,2.86,0.82,,0.02,,,,,,0.84,9.35,0.0,0.84,0.084,0.084,키움 히어로즈,13096
21,송성문,21 3B,0.074,38,33,265.0,90,18,67,5,94.4,2.89,0.6,,0.2,0.31,-0.36,,,,0.74,1.62,0.0,0.74,0.074,0.074,키움 히어로즈,11376
22,이용규,21 LF,0.072,68,61,503.1,105,100,3,2,98.1,1.84,3.41,-0.01,-0.04,,,,,,3.35,3.63,-2.63,0.72,0.332,0.072,키움 히어로즈,10035
23,이명기,21 1B,0.06,2,2,12.0,15,13,2,0,100.0,11.25,0.73,,0.01,,,,,,0.74,35.6,-0.14,0.6,0.074,0.06,키움 히어로즈,14212
24,박준태,21 LF,0.046,5,3,20.0,8,8,0,0,100.0,3.6,0.4,0.12,0.02,,,,,,0.54,2.86,-0.07,0.47,0.053,0.046,키움 히어로즈,11260
25,박주홍,21 1B,0.043,1,1,7.0,11,11,0,0,100.0,14.14,0.51,,0.01,,,,,,0.52,3.24,-0.08,0.44,0.051,0.043,키움 히어로즈,14580
26,박정음,21 RF,0.042,11,0,15.2,4,4,0,0,100.0,2.3,0.29,0.14,0.02,,,,,,0.45,0.94,-0.03,0.42,0.045,0.042,키움 히어로즈,10866
27,임지열,21 LF,0.042,10,7,53.0,11,10,1,0,100.0,1.87,-0.7,1.3,0.05,,,,,,0.65,4.93,-0.23,0.42,0.065,0.042,키움 히어로즈,11225
28,허정협,21 RF,0.016,2,0,8.0,1,1,0,0,100.0,1.13,0.04,0.14,0.01,,,,,,0.19,0.94,-0.03,0.16,0.019,0.016,키움 히어로즈,11498
29,김병휘,21 2B,-0.013,5,2,24.0,13,5,7,1,92.3,4.5,-0.28,,0.03,,,,,,-0.25,-2.72,0.11,-0.14,-0.024,-0.013,키움 히어로즈,14577
30,김주형,21 3B,-0.024,1,1,9.0,2,1,1,0,100.0,2.0,-0.25,,0.01,,,,,,-0.24,-0.96,0.0,-0.24,-0.024,-0.024,키움 히어로즈,14214
31,김휘집,21 SS,-0.031,9,3,30.0,19,9,8,2,89.5,5.1,-0.85,,0.05,0.3,,,,,-0.51,-2.15,0.2,-0.31,-0.05,-0.031,키움 히어로즈,14785
32,프레이타스,21 C,-0.036,9,9,55.1,42,36,5,1,97.6,6.67,0.15,,-0.32,,,-0.54,-0.39,,-0.99,-3.32,0.62,-0.37,-0.098,-0.036,키움 히어로즈,14762
33,송우현,21 RF,-0.044,67,64,561.1,119,113,5,1,99.2,1.89,1.2,0.83,0.28,,,,,,2.3,4.81,-2.75,-0.45,0.228,-0.044,키움 히어로즈,11377
34,신준우,21 SS,-0.064,28,16,129.0,71,22,44,5,93.0,4.6,-1.45,,0.21,-0.27,,,,,-1.5,-3.87,0.86,-0.64,-0.149,-0.064,키움 히어로즈,14695
35,문찬종,21 SS,-0.069,3,0,7.0,6,2,4,0,100.0,7.71,-0.24,,0.01,-0.51,,,,,-0.74,-8.17,0.04,-0.7,-0.073,-0.069,키움 히어로즈,14578
36,이정후,21 CF,-0.069,115,114,966.2,269,258,8,3,98.9,2.48,-1.42,1.23,-0.51,,,,,,-0.7,-0.82,0.0,-0.7,-0.069,-0.069,키움 히어로즈,12906
37,김휘집,21 2B,-0.075,7,1,14.0,7,1,5,1,85.7,3.86,-0.31,,-0.48,,,,,,-0.79,-3.36,0.04,-0.75,-0.079,-0.075,키움 히어로즈,14785
38,김재현,21 C,-0.081,39,12,139.0,102,93,8,1,99.0,6.54,-0.09,,-0.05,,-0.04,-0.56,-1.78,,-1.99,-7.35,1.18,-0.82,-0.197,-0.081,키움 히어로즈,10870
39,문찬종,21 3B,-0.087,2,1,10.0,3,0,3,0,100.0,2.7,-0.89,,0.01,,,,,,-0.88,-9.77,0.0,-0.88,-0.087,-0.087,키움 히어로즈,14578
40,송성문,21 1B,-0.093,3,2,19.0,25,24,1,0,100.0,11.84,-0.77,,0.02,,,,,,-0.75,-1.64,-0.18,-0.93,-0.075,-0.093,키움 히어로즈,11376
41,크레익,21 1B,-0.101,29,26,226.2,249,232,17,0,100.0,9.89,1.1,,0.19,,0.06,,,,1.35,3.18,-2.36,-1.01,0.133,-0.101,키움 히어로즈,14990
42,프레이타스,21 1B,-0.129,1,1,6.0,7,5,2,0,100.0,10.5,-1.23,,0.0,,,,,,-1.22,-4.09,-0.08,-1.3,-0.121,-0.129,키움 히어로즈,14762
43,변상권,21 CF,-0.13,7,0,12.0,2,2,0,0,100.0,1.5,-1.43,0.11,0.01,,,,,,-1.31,-2.62,0.0,-1.31,-0.13,-0.13,키움 히어로즈,13223
44,예진원,21 RF,-0.133,9,1,27.0,4,4,0,0,100.0,1.33,-1.53,0.27,0.04,,,,,,-1.23,-3.41,-0.11,-1.34,-0.122,-0.133,키움 히어로즈,13093
45,전병우,21 SS,-0.154,3,2,18.0,14,5,8,1,92.9,6.5,-1.83,,0.03,0.09,,,,,-1.71,-2.14,0.16,-1.55,-0.17,-0.154,키움 히어로즈,11422
46,박준태,21 CF,-0.162,10,4,45.0,14,14,0,0,100.0,2.8,-1.75,0.06,0.05,,,,,,-1.64,-8.73,0.0,-1.64,-0.162,-0.162,키움 히어로즈,11260
47,김휘집,21 3B,-0.167,24,19,162.0,43,7,32,4,90.7,2.17,-1.01,,0.12,-0.6,-0.19,,,,-1.68,-7.12,0.0,-1.68,-0.167,-0.167,키움 히어로즈,14785
48,박준태,21 RF,-0.181,16,6,71.0,17,17,0,0,100.0,2.15,-1.35,-0.25,0.1,,,,,,-1.5,-8.02,-0.32,-1.82,-0.149,-0.181,키움 히어로즈,11260
49,김수환,21 1B,-0.182,8,7,59.0,53,50,2,1,98.1,7.93,-1.3,,0.05,,,,,,-1.25,-13.87,-0.58,-1.83,-0.124,-0.182,키움 히어로즈,13096
50,김주형,21 SS,-0.19,30,19,170.2,79,22,52,5,93.7,3.9,-4.07,,0.28,0.56,,,,,-3.24,-12.95,1.32,-1.92,-0.321,-0.19,키움 히어로즈,14214
51,전병우,21 1B,-0.217,30,9,121.0,120,112,8,0,100.0,8.93,-1.37,,0.1,,,,,,-1.27,-1.58,-0.92,-2.19,-0.125,-0.217,키움 히어로즈,11422
52,이용규,21 RF,-0.365,62,55,438.1,95,93,1,1,98.9,1.93,-1.53,-0.37,0.6,,,,,,-1.29,-1.4,-2.39,-3.68,-0.128,-0.365,키움 히어로즈,10035
53,김혜성,21 2B,-0.384,39,36,283.0,189,79,104,6,96.8,5.82,-5.49,,0.36,-0.23,,,,,-5.36,-5.36,1.49,-3.87,-0.531,-0.384,키움 히어로즈,12905
54,크레익,21 RF,-0.481,18,18,140.0,28,24,1,3,89.3,1.61,-2.93,0.11,-1.3,,,,,,-4.13,-9.75,-0.72,-4.85,-0.409,-0.481,키움 히어로즈,14990
55,박병호,21 1B,-0.771,97,96,810.2,848,775,67,6,99.3,9.35,0.68,,-0.33,,-0.09,,,,0.26,0.32,-8.04,-7.78,0.026,-0.771,키움 히어로즈,10470
56,장재영,21 P,,19,2,17.2,3,0,3,0,100.0,1.53,,,,,,,,,0.0,0.0,,,0.0,,키움 히어로즈,14784
56,문성현,21 P,,4,0,3.1,0,0,0,0,0.0,0.0,,,,,,,,,0.0,0.0,,,0.0,,키움 히어로즈,10437
56,양현,21 P,,45,0,48.0,14,4,9,1,92.9,2.44,,,,,,,,,0.0,0.0,,,0.0,,키움 히어로즈,10730
56,박승주,21 P,,3,0,4.1,0,0,0,0,0.0,0.0,,,,,,,,,0.0,0.0,,,0.0,,키움 히어로즈,12989
56,윤정현,21 P,,10,0,12.1,4,2,2,0,100.0,2.92,,,,,,,,,0.0,0.0,,,0.0,,키움 히어로즈,14131
56,문찬종,21 1B,,2,0,2.0,1,1,0,0,100.0,4.5,0.0,,0.0,,,,,,0.0,0.01,,,0.0,,키움 히어로즈,14578
56,이승호,21 P,,38,3,47.1,10,1,8,1,90.0,1.71,,,,,,,,,0.0,0.0,,,0.0,,키움 히어로즈,12865
56,김주형,21 2B,,3,0,4.0,1,1,0,0,100.0,2.25,-0.04,,0.01,,,,,,-0.04,-0.15,,,-0.004,,키움 히어로즈,14214
56,오주원,21 P,,22,0,19.1,6,2,4,0,100.0,2.79,,,,,,,,,0.0,0.0,,,0.0,,키움 히어로즈,10445
56,김태훈,21 P,,66,0,64.1,18,6,10,2,88.9,2.24,,,,,,,,,0.0,0.0,,,0.0,,키움 히어로즈,10871
56,김동욱,21 P,,3,0,3.0,0,0,0,0,0.0,0.0,,,,,,,,,0.0,0.0,,,0.0,,키움 히어로즈,14681
56,김성진,21 P,,45,0,41.2,8,3,4,1,87.5,1.51,,,,,,,,,0.0,0.0,,,0.0,,키움 히어로즈,14849
56,임지열,21 RF,,2,0,2.0,0,0,0,0,0.0,0.0,-0.17,,0.0,,,,,,-0.17,-1.28,,,-0.017,,키움 히어로즈,11225
56,조영건,21 P,,1,0,1.0,0,0,0,0,0.0,0.0,,,,,,,,,0.0,0.0,,,0.0,,키움 히어로즈,14132
56,신준우,21 3B,,2,0,2.0,1,0,1,0,100.0,4.5,-0.04,,0.0,,,,,,-0.04,-0.11,,,-0.004,,키움 히어로즈,14695
56,조상우,21 P,,44,0,44.0,3,1,1,1,66.7,0.41,,,,,,,,,0.0,0.0,,,0.0,,키움 히어로즈,11126
56,김정인,21 P,,11,6,31.2,2,1,1,0,100.0,0.57,,,,,,,,,0.0,0.0,,,0.0,,키움 히어로즈,11531
56,김성민,21 P,,46,0,46.2,15,2,11,2,86.7,2.51,,,,,,,,,0.0,0.0,,,0.0,,키움 히어로즈,12918
56,김병휘,21 SS,,3,0,3.0,2,0,2,0,100.0,6.0,0.34,,0.0,0.28,,,,,0.63,6.95,,,0.062,,키움 히어로즈,14577
56,박관진,21 P,,2,0,0.2,0,0,0,0,0.0,0.0,,,,,,,,,0.0,0.0,,,0.0,,키움 히어로즈,14693
56,이주형,21 LF,,1,0,1.0,0,0,0,0,0.0,0.0,-0.01,,0.0,,,,,,-0.01,-0.16,,,-0.001,,키움 히어로즈,14855
56,김재웅,21 P,,51,0,53.1,8,0,6,2,75.0,1.01,,,,,,,,,0.0,0.0,,,0.0,,키움 히어로즈,12858
